#{"t_start": 1764259294.8451378, "env_id": "PandaReach-v3"}
r,l,t
-2.0,3,70.375591
-5.0,6,70.387733
-4.0,5,71.269539
-2.0,3,71.276845
-9.0,10,71.299996
-12.0,13,71.328488
-3.0,4,71.336871
-2.0,3,71.343316
-16.0,17,71.380382
-3.0,4,71.388646
-9.0,10,71.409791
-4.0,5,71.420815
-4.0,5,71.431471
-10.0,11,71.454481
-2.0,3,71.460886
-19.0,20,71.503868
-4.0,5,71.514539
-6.0,7,71.529381
-7.0,8,71.546829
-3.0,4,71.55539
-3.0,4,71.563967
-2.0,3,71.570559
-3.0,4,71.578841
-6.0,7,71.593313
-3.0,4,71.601916
-3.0,4,71.610839
-5.0,6,71.62322
-3.0,4,71.631716
-2.0,3,71.638234
0.0,1,71.640594
-8.0,9,71.659678
-8.0,9,71.679046
-2.0,3,71.685215
-4.0,5,71.695613
-9.0,10,71.717259
-6.0,7,71.731873
-5.0,6,71.744943
-1.0,2,71.748885
0.0,1,71.750952
-7.0,8,71.768272
-8.0,9,71.787481
-1.0,2,71.79161
-3.0,4,71.799689
-2.0,3,71.805931
-12.0,13,71.834441
-50.0,50,71.940544
-3.0,4,71.949343
-32.0,33,72.019953
-2.0,3,72.026429
-3.0,4,72.035495
-4.0,5,72.046678
0.0,1,72.049064
-6.0,7,72.063115
-5.0,6,72.075962
-8.0,9,72.095706
-2.0,3,72.101949
-7.0,8,72.119278
-11.0,12,72.144762
-5.0,6,72.157461
-2.0,3,72.163725
-4.0,5,72.174099
-6.0,7,72.189809
-8.0,9,72.208475
-3.0,4,72.216635
-3.0,4,72.224861
-2.0,3,72.231212
-7.0,8,72.248277
-3.0,4,72.256606
-3.0,4,72.265039
-11.0,12,72.291043
-5.0,6,72.303607
-2.0,3,72.309939
-6.0,7,72.325054
-7.0,8,72.34194
-6.0,7,72.356202
0.0,1,72.3584
-6.0,7,72.373093
-7.0,8,72.390834
-9.0,10,72.411258
-3.0,4,72.419623
-5.0,6,72.432279
-5.0,6,72.445161
-1.0,2,72.449169
-7.0,8,72.466191
-1.0,2,72.470403
-7.0,8,72.487046
-5.0,6,72.499828
0.0,1,72.50211
-3.0,4,72.511015
-8.0,9,72.529914
-3.0,4,72.538665
-3.0,4,72.547405
-5.0,6,72.560482
-4.0,5,72.57133
-7.0,8,72.587834
-9.0,10,72.609007
-3.0,4,72.617146
-6.0,7,72.633221
-2.0,3,72.639861
-3.0,4,72.648435
-5.0,6,72.661535
-8.0,9,72.680721
-8.0,9,72.699987
-6.0,7,72.714497
-7.0,8,72.731887
-4.0,5,72.743095
-4.0,5,72.753691
-8.0,9,72.772633
-14.0,15,72.803698
-5.0,6,72.81758
-7.0,8,72.834021
-3.0,4,72.842374
-3.0,4,72.850798
-2.0,3,72.8573
-6.0,7,72.871532
-4.0,5,72.881709
-7.0,8,72.898832
-5.0,6,72.91194
-5.0,6,72.924593
-5.0,6,72.93745
-2.0,3,72.943691
-4.0,5,72.95508
-12.0,13,72.982091
-4.0,5,72.992815
-2.0,3,72.999351
-3.0,4,73.008038
-2.0,3,73.01468
-3.0,4,73.022993
-1.0,2,73.027345
-4.0,5,73.037679
-5.0,6,73.050321
-6.0,7,73.06453
0.0,1,73.066796
-3.0,4,73.074811
-7.0,8,73.092614
0.0,1,73.095221
0.0,1,73.097743
-4.0,5,73.108187
-1.0,2,73.113162
-2.0,3,73.119691
-19.0,20,73.161474
-2.0,3,73.167952
-8.0,9,73.187337
-9.0,10,73.208638
-3.0,4,73.217355
-8.0,9,73.235998
-3.0,4,73.244209
0.0,1,73.246286
-10.0,11,73.270022
-8.0,9,73.289027
-4.0,5,73.299362
-5.0,6,73.311779
-21.0,22,73.357592
-2.0,3,73.363732
-3.0,4,73.372186
-6.0,7,73.387473
-4.0,5,73.398427
-3.0,4,73.406976
-5.0,6,73.419528
-5.0,6,73.432344
-12.0,13,73.460382
0.0,1,73.462856
-6.0,7,73.477721
-5.0,6,73.491153
-6.0,7,73.50589
-2.0,3,73.512061
-12.0,13,73.539293
-7.0,8,73.55593
-2.0,3,73.562273
-9.0,10,73.583451
-5.0,6,73.595961
-7.0,8,73.612636
0.0,1,73.614928
-2.0,3,73.621429
-10.0,11,73.645026
-2.0,3,73.651734
-6.0,7,73.666092
-3.0,4,73.674341
-7.0,8,73.691114
-1.0,2,73.695285
-7.0,8,73.711856
-12.0,13,73.739157
-3.0,4,73.747866
-4.0,5,73.758456
-2.0,3,73.765714
-7.0,8,73.782333
-4.0,5,73.792883
-9.0,10,73.814397
-4.0,5,73.825754
-2.0,3,73.832172
-2.0,3,73.838427
-8.0,9,73.85762
-13.0,14,73.886753
-6.0,7,73.902303
-11.0,12,73.928082
-2.0,3,73.934366
-4.0,5,73.944698
-10.0,11,73.967499
-8.0,9,73.986286
-5.0,6,73.99951
-3.0,4,74.008108
-3.0,4,74.01706
-5.0,6,74.029884
-6.0,7,74.04509
-7.0,8,74.062387
-1.0,2,74.066697
-1.0,2,74.070789
-1.0,2,74.075114
-14.0,15,74.106636
-3.0,4,74.114848
-2.0,3,74.120813
-4.0,5,74.131299
-3.0,4,74.139436
-3.0,4,74.147696
-4.0,5,74.158159
-1.0,2,74.163001
-3.0,4,74.171348
-7.0,8,74.188462
-1.0,2,74.192727
-21.0,22,74.239975
-8.0,9,74.260291
-6.0,7,74.27435
-7.0,8,74.291446
-5.0,6,74.304362
-2.0,3,74.310464
0.0,1,74.312889
-5.0,6,74.326105
-8.0,9,74.345191
-7.0,8,74.361668
-8.0,9,74.380194
-6.0,7,74.395103
-7.0,8,74.41202
0.0,1,74.414178
-4.0,5,74.424466
0.0,1,74.426565
-6.0,7,74.440891
-3.0,4,74.449196
-3.0,4,74.457824
-20.0,21,74.502708
-3.0,4,74.511647
-9.0,10,74.533068
-3.0,4,74.541345
-4.0,5,74.551337
-6.0,7,74.566354
-1.0,2,74.570431
-12.0,13,74.598363
-5.0,6,74.611042
-5.0,6,74.623782
-4.0,5,74.6341
0.0,1,74.636322
-10.0,11,74.659624
-2.0,3,74.665813
-8.0,9,74.684788
-5.0,6,74.69798
-3.0,4,74.70586
-11.0,12,74.730752
-50.0,50,74.835537
-7.0,8,74.852093
-9.0,10,74.873306
-6.0,7,74.888617
-2.0,3,74.895015
-5.0,6,74.907923
-3.0,4,74.916202
-3.0,4,74.924365
-3.0,4,74.933064
-4.0,5,74.944065
0.0,1,74.946178
-5.0,6,74.958809
-1.0,2,74.962902
0.0,1,74.965214
-3.0,4,74.973602
-9.0,10,74.994168
-20.0,21,75.041337
-9.0,10,75.063064
-1.0,2,75.067101
-6.0,7,75.081588
-2.0,3,75.087848
-1.0,2,75.092384
-3.0,4,75.101017
-4.0,5,75.111414
-4.0,5,75.122322
-5.0,6,75.13518
-5.0,6,75.147699
-5.0,6,75.160295
-2.0,3,75.166367
-11.0,12,75.192117
-2.0,3,75.198545
-5.0,6,75.211324
-7.0,8,75.227982
-10.0,11,75.25261
-4.0,5,75.263502
-10.0,11,75.285658
-3.0,4,75.293575
-4.0,5,75.304211
-3.0,4,75.312679
-8.0,9,75.331751
-20.0,21,75.375756
-2.0,3,75.382455
-3.0,4,75.390968
-2.0,3,75.397433
0.0,1,75.399539
-18.0,19,75.440015
-3.0,4,75.448687
-10.0,11,75.472147
-2.0,3,75.478308
0.0,1,75.480634
0.0,1,75.482916
-4.0,5,75.493944
-2.0,3,75.500597
-5.0,6,75.512867
-9.0,10,75.533859
-6.0,7,75.549008
-3.0,4,75.557168
-10.0,11,75.581626
-2.0,3,75.589065
-7.0,8,75.605866
-3.0,4,75.614464
-2.0,3,75.620818
-7.0,8,76.532275
-2.0,3,76.53864
-4.0,5,76.549493
-2.0,3,76.555776
-1.0,2,76.56008
-2.0,3,76.566726
-4.0,5,76.577636
-7.0,8,76.594439
-1.0,2,76.598977
-3.0,4,76.608118
-3.0,4,76.616221
-3.0,4,76.625198
-2.0,3,76.631596
-9.0,10,76.65357
-8.0,9,76.672271
-1.0,2,76.676572
-2.0,3,76.683163
-3.0,4,76.691846
-4.0,5,76.701864
-3.0,4,76.710252
-1.0,2,76.714801
-7.0,8,76.731252
-7.0,8,76.747985
-6.0,7,76.763087
-2.0,3,76.769566
-3.0,4,76.778097
-3.0,4,76.786118
-4.0,5,76.797032
0.0,1,76.799263
-1.0,2,76.80345
-4.0,5,76.814599
-5.0,6,76.826352
-1.0,2,76.830645
0.0,1,76.832743
-5.0,6,76.845675
-3.0,4,76.854243
-7.0,8,76.870242
-6.0,7,76.885102
-3.0,4,76.894239
-7.0,8,76.912094
-2.0,3,76.91854
-4.0,5,76.929042
-7.0,8,76.946015
-13.0,14,76.975429
-5.0,6,76.988805
-3.0,4,76.997062
-6.0,7,77.011895
-5.0,6,77.024604
-4.0,5,77.03512
-30.0,31,77.102346
-4.0,5,77.112988
-8.0,9,77.131937
-6.0,7,77.146923
-2.0,3,77.153107
-5.0,6,77.165987
-8.0,9,77.186034
-6.0,7,77.201285
-2.0,3,77.207907
-5.0,6,77.221244
-4.0,5,77.231671
-9.0,10,77.252776
-10.0,11,77.275595
0.0,1,77.277824
-5.0,6,77.290673
-3.0,4,77.299237
-5.0,6,77.312899
-2.0,3,77.319697
-7.0,8,77.33637
-3.0,4,77.34471
-13.0,14,77.374294
-3.0,4,77.383396
-9.0,10,77.405139
-6.0,7,77.419713
-1.0,2,77.423867
-6.0,7,77.438941
-2.0,3,77.445024
-3.0,4,77.453328
-2.0,3,77.459822
-6.0,7,77.474983
-2.0,3,77.481973
-4.0,5,77.492393
-2.0,3,77.499085
-1.0,2,77.503441
-2.0,3,77.510047
-5.0,6,77.52207
-2.0,3,77.528835
-1.0,2,77.533177
-13.0,14,77.563432
-1.0,2,77.567641
-10.0,11,77.589661
-2.0,3,77.59541
-3.0,4,77.603704
-4.0,5,77.614134
-13.0,14,77.643399
-5.0,6,77.655698
-3.0,4,77.66424
-7.0,8,77.680957
-3.0,4,77.688968
-5.0,6,77.701344
-5.0,6,77.714087
-6.0,7,77.729312
-11.0,12,77.754749
-3.0,4,77.763591
-3.0,4,77.772031
-4.0,5,77.78309
-8.0,9,77.803106
-6.0,7,77.817639
-3.0,4,77.826149
-1.0,2,77.830273
-4.0,5,77.840783
-13.0,14,77.870043
-3.0,4,77.878584
-3.0,4,77.88659
-3.0,4,77.894764
-3.0,4,77.903165
-4.0,5,77.913717
-1.0,2,77.917937
-6.0,7,77.932416
-3.0,4,77.940389
-4.0,5,77.951219
-2.0,3,77.957712
-2.0,3,77.9641
-1.0,2,77.968388
-4.0,5,77.97887
-7.0,8,77.995766
-2.0,3,78.002305
-7.0,8,78.019661
-2.0,3,78.025441
-5.0,6,78.03826
-4.0,5,78.049048
-6.0,7,78.063554
-6.0,7,78.078533
-2.0,3,78.084836
-2.0,3,78.091297
-2.0,3,78.097995
-7.0,8,78.115485
-6.0,7,78.130032
-2.0,3,78.136452
-5.0,6,78.149082
-5.0,6,78.162378
-4.0,5,78.172909
-2.0,3,78.179389
-3.0,4,78.18789
-3.0,4,78.197253
-1.0,2,78.201633
-3.0,4,78.210169
-2.0,3,78.216792
-16.0,17,78.255695
-4.0,5,78.26632
-4.0,5,78.276843
-4.0,5,78.287553
-4.0,5,78.298016
-3.0,4,78.306496
-5.0,6,78.318963
-5.0,6,78.331332
0.0,1,78.333753
-2.0,3,78.340078
-2.0,3,78.346556
-22.0,23,78.395433
-3.0,4,78.404109
-5.0,6,78.416703
-10.0,11,78.439579
0.0,1,78.44171
-5.0,6,78.454111
-5.0,6,78.466789
-4.0,5,78.477608
-5.0,6,78.49031
-2.0,3,78.496446
-2.0,3,78.502786
-2.0,3,78.509335
-3.0,4,78.518292
-4.0,5,78.527887
-1.0,2,78.532209
-1.0,2,78.536588
-1.0,2,78.540621
-3.0,4,78.54919
-5.0,6,78.561493
-2.0,3,78.568156
-4.0,5,78.578924
-4.0,5,78.589401
-3.0,4,78.597625
-6.0,7,78.612733
-4.0,5,78.623267
-2.0,3,78.629805
-9.0,10,78.651607
-7.0,8,78.668533
-3.0,4,78.676937
-3.0,4,78.685531
-1.0,2,78.689702
-11.0,12,78.71521
-3.0,4,78.723748
-6.0,7,78.738493
-2.0,3,78.744598
-2.0,3,78.750636
-6.0,7,78.765355
-3.0,4,78.773526
-3.0,4,78.782609
-15.0,16,78.817984
-1.0,2,78.822269
-2.0,3,78.828525
-3.0,4,78.837139
-3.0,4,78.845384
-50.0,50,78.950303
-6.0,7,78.964513
-3.0,4,78.973186
-2.0,3,78.979843
-6.0,7,78.994801
-5.0,6,79.00741
-4.0,5,79.018113
-9.0,10,79.039068
-3.0,4,79.047242
-2.0,3,79.053823
-6.0,7,79.067979
-2.0,3,79.074171
-1.0,2,79.078294
-4.0,5,79.088384
-3.0,4,79.096895
-2.0,3,79.103194
-4.0,5,79.113462
-2.0,3,79.120221
-3.0,4,79.128912
-5.0,6,79.141428
-1.0,2,79.145717
-3.0,4,79.153981
-2.0,3,79.160244
0.0,1,79.162225
-3.0,4,79.170879
-2.0,3,79.176965
-5.0,6,79.189622
0.0,1,79.191738
-2.0,3,79.198213
-2.0,3,79.204471
-8.0,9,79.224002
-2.0,3,79.23062
-8.0,9,79.249081
-7.0,8,79.265672
-2.0,3,79.27215
-3.0,4,79.280784
-5.0,6,79.293533
-2.0,3,79.299674
-1.0,2,79.303802
-7.0,8,79.321131
-4.0,5,79.331746
-3.0,4,79.340054
-3.0,4,79.405167
-4.0,5,79.415532
-6.0,7,79.430143
-9.0,10,79.450355
-4.0,5,79.461137
-4.0,5,79.471417
0.0,1,79.473628
-5.0,6,79.486378
-1.0,2,79.490401
-9.0,10,79.511677
-15.0,16,79.544875
-3.0,4,79.553385
-2.0,3,79.559507
-4.0,5,79.569837
-11.0,12,79.59463
-1.0,2,79.598918
-7.0,8,79.615069
-7.0,8,79.631877
-12.0,13,79.658996
-7.0,8,79.676859
-2.0,3,79.683437
-3.0,4,79.691761
-10.0,11,79.71462
-6.0,7,79.729237
-3.0,4,79.737858
-3.0,4,79.746244
-15.0,16,79.779874
0.0,1,79.781876
-4.0,5,79.792285
-9.0,10,79.813906
-3.0,4,79.822946
-2.0,3,79.829241
-3.0,4,79.837939
-2.0,3,79.844926
-2.0,3,79.851148
-3.0,4,79.859889
-2.0,3,79.866561
-4.0,5,79.876841
-3.0,4,79.885252
0.0,1,79.887462
-5.0,6,79.900366
-4.0,5,79.910781
-3.0,4,79.919477
-5.0,6,79.932183
-3.0,4,79.94083
-2.0,3,79.946848
-4.0,5,79.957575
-4.0,5,79.968289
-4.0,5,79.978857
-1.0,2,79.983289
-6.0,7,79.99934
-2.0,3,80.006018
-2.0,3,80.012392
-4.0,5,80.023144
-7.0,8,80.039875
-7.0,8,80.056672
-5.0,6,80.070133
-1.0,2,80.074658
-2.0,3,80.080911
-5.0,6,80.093875
-5.0,6,80.106105
-7.0,8,80.122861
-4.0,5,80.133094
-5.0,6,80.145755
-1.0,2,80.150252
-9.0,10,80.171758
-6.0,7,80.187199
-4.0,5,80.19704
-5.0,6,80.209434
-2.0,3,80.215737
-5.0,6,80.227676
-1.0,2,80.231643
-14.0,15,80.262953
-7.0,8,80.280164
-10.0,11,80.302738
-3.0,4,80.310997
-8.0,9,80.329402
-3.0,4,80.337675
-2.0,3,80.343937
-1.0,2,80.348108
-3.0,4,80.356491
-5.0,6,80.368265
-2.0,3,80.374836
-4.0,5,80.385079
-4.0,5,80.395877
-1.0,2,80.400174
-7.0,8,80.416894
0.0,1,80.419209
-4.0,5,80.429779
-4.0,5,80.440922
0.0,1,80.44308
-5.0,6,80.456323
-3.0,4,80.464486
-2.0,3,80.470842
-4.0,5,80.48096
0.0,1,80.483054
-3.0,4,80.491541
-15.0,16,80.525834
-4.0,5,80.536148
-4.0,5,80.546404
-3.0,4,80.555362
-1.0,2,80.559707
-2.0,3,80.565725
-9.0,10,80.587647
-4.0,5,80.598336
-5.0,6,80.610358
-4.0,5,80.6209
-4.0,5,80.631113
-10.0,11,80.654377
-4.0,5,80.664867
-1.0,2,80.668737
-3.0,4,80.677124
-1.0,2,80.68144
-3.0,4,80.690176
-4.0,5,80.701105
-4.0,5,80.712415
-6.0,7,80.727118
-3.0,4,80.7353
-2.0,3,80.741809
-8.0,9,80.761191
-2.0,3,80.76751
-4.0,5,80.777544
-2.0,3,80.783747
-7.0,8,80.800149
-3.0,4,80.80862
-4.0,5,80.819039
-2.0,3,80.825519
-3.0,4,80.83443
-4.0,5,80.844643
-1.0,2,80.848942
-4.0,5,80.859244
-16.0,17,80.894579
-8.0,9,80.913056
-4.0,5,81.793844
-2.0,3,81.799954
-3.0,4,81.80865
-4.0,5,81.819066
-2.0,3,81.825301
-5.0,6,81.838202
-5.0,6,81.850749
-2.0,3,81.857248
0.0,1,81.859331
0.0,1,81.861411
-3.0,4,81.869776
-5.0,6,81.882458
-2.0,3,81.889166
-2.0,3,81.89567
-3.0,4,81.904113
-6.0,7,81.919308
-2.0,3,81.925487
-1.0,2,81.929718
-5.0,6,81.942375
-4.0,5,81.953376
-9.0,10,81.974083
-4.0,5,81.984424
-2.0,3,81.991359
-2.0,3,81.997744
-7.0,8,82.014642
-2.0,3,82.021047
-4.0,5,82.031277
-11.0,12,82.056152
-2.0,3,82.062901
-2.0,3,82.069294
-3.0,4,82.078236
-2.0,3,82.084659
0.0,1,82.087076
-4.0,5,82.097936
-4.0,5,82.10823
-3.0,4,82.11722
-8.0,9,82.137246
-3.0,4,82.145972
-4.0,5,82.156767
-5.0,6,82.170233
-3.0,4,82.178738
-14.0,15,82.209943
-2.0,3,82.216472
-3.0,4,82.224682
-4.0,5,82.234991
-5.0,6,82.247743
-3.0,4,82.256517
-5.0,6,82.269063
-6.0,7,82.284614
0.0,1,82.286885
-6.0,7,82.302112
-2.0,3,82.308252
-4.0,5,82.318837
-6.0,7,82.332989
-3.0,4,82.341804
-4.0,5,82.351818
-4.0,5,82.362472
-3.0,4,82.370574
0.0,1,82.372812
-2.0,3,82.379678
0.0,1,82.381783
-4.0,5,82.392185
-2.0,3,82.398518
-7.0,8,82.416258
-2.0,3,82.422415
-5.0,6,82.435353
-5.0,6,82.448612
-2.0,3,82.454908
-2.0,3,82.460789
-4.0,5,82.471207
-5.0,6,82.483986
-4.0,5,82.494243
-3.0,4,82.502484
-4.0,5,82.513034
-3.0,4,82.52155
-3.0,4,82.530107
-2.0,3,82.536364
-3.0,4,82.544985
-5.0,6,82.55703
-5.0,6,82.5696
-1.0,2,82.57389
-2.0,3,82.580027
-2.0,3,82.586423
-2.0,3,82.59237
0.0,1,82.594631
-4.0,5,82.605318
-3.0,4,82.613432
-4.0,5,82.6236
-8.0,9,82.642477
-8.0,9,82.661319
-3.0,4,82.670007
-5.0,6,82.682766
-4.0,5,82.693482
-3.0,4,82.702023
-3.0,4,82.710054
-4.0,5,82.720414
-5.0,6,82.733336
-8.0,9,82.752239
-3.0,4,82.760687
-3.0,4,82.769037
-2.0,3,82.775222
-5.0,6,82.787653
-10.0,11,82.810777
-5.0,6,82.822944
-4.0,5,82.833202
-3.0,4,82.842397
-5.0,6,82.85481
-6.0,7,82.869146
-3.0,4,82.877364
-2.0,3,82.883395
-3.0,4,82.89233
-3.0,4,82.900792
-9.0,10,82.922091
-1.0,2,82.926403
-1.0,2,82.930696
-2.0,3,82.936647
-1.0,2,82.940935
-3.0,4,82.949037
-1.0,2,82.953354
-6.0,7,82.968668
-1.0,2,82.9731
-3.0,4,82.981486
-2.0,3,82.987922
-2.0,3,82.994469
-4.0,5,83.004828
-3.0,4,83.013403
-2.0,3,83.019517
-3.0,4,83.028042
-3.0,4,83.036107
-2.0,3,83.042469
-8.0,9,83.061818
-4.0,5,83.072131
0.0,1,83.074342
-2.0,3,83.081329
-5.0,6,83.093888
-5.0,6,83.10683
-9.0,10,83.127889
-3.0,4,83.135987
-2.0,3,83.142744
-5.0,6,83.154836
-1.0,2,83.15887
-3.0,4,83.167312
-6.0,7,83.181667
0.0,1,83.18394
-3.0,4,83.192015
-2.0,3,83.198402
-3.0,4,83.20684
-5.0,6,83.219617
-3.0,4,83.228457
-2.0,3,83.235054
-1.0,2,83.239246
-2.0,3,83.245571
-3.0,4,83.253939
-2.0,3,83.260038
-4.0,5,83.270768
-4.0,5,83.281152
-3.0,4,83.289854
-4.0,5,83.299734
-12.0,13,83.327219
-1.0,2,83.331503
0.0,1,83.333568
-3.0,4,83.341851
-2.0,3,83.348277
-2.0,3,83.354582
-5.0,6,83.367067
-2.0,3,83.373438
-11.0,12,83.397961
-4.0,5,83.408881
-3.0,4,83.417438
-1.0,2,83.421721
0.0,1,83.42372
-7.0,8,83.440313
-2.0,3,83.446645
-11.0,12,83.472433
-3.0,4,83.480714
-5.0,6,83.49326
-3.0,4,83.501791
-2.0,3,83.507814
-2.0,3,83.514001
-1.0,2,83.518355
-2.0,3,83.52473
-2.0,3,83.530835
-4.0,5,83.541278
-6.0,7,83.556028
-7.0,8,83.572778
-5.0,6,83.585368
0.0,1,83.58764
-2.0,3,83.593957
-6.0,7,83.609314
-5.0,6,83.621739
-3.0,4,83.629751
-7.0,8,83.646222
-2.0,3,83.652548
-1.0,2,83.657055
0.0,1,83.659376
-1.0,2,83.663944
-4.0,5,83.674358
-2.0,3,83.680429
-6.0,7,83.694772
-3.0,4,83.703356
-3.0,4,83.711809
-3.0,4,83.720596
-9.0,10,83.74159
-5.0,6,83.754273
-5.0,6,83.766916
-2.0,3,83.773527
-3.0,4,83.782059
-3.0,4,83.790443
-2.0,3,83.796883
-3.0,4,83.805257
-7.0,8,83.822455
-3.0,4,83.831521
-4.0,5,83.842262
-2.0,3,83.848712
-4.0,5,83.859287
-5.0,6,83.872267
-1.0,2,83.876587
-2.0,3,83.882676
-3.0,4,83.890961
-2.0,3,83.897392
-5.0,6,83.909203
-6.0,7,83.924378
-1.0,2,83.928961
-6.0,7,83.943362
-5.0,6,83.955696
-2.0,3,83.96214
-3.0,4,83.969924
-4.0,5,83.980388
-3.0,4,83.989049
-2.0,3,83.995233
-9.0,10,84.016419
-3.0,4,84.02439
-2.0,3,84.030972
-3.0,4,84.039347
-4.0,5,84.04989
-3.0,4,84.05838
-7.0,8,84.075207
-3.0,4,84.083675
-2.0,3,84.090071
-4.0,5,84.100799
-11.0,12,84.126025
-7.0,8,84.142968
-5.0,6,84.155551
-7.0,8,84.172882
-3.0,4,84.180965
-14.0,15,84.211731
-10.0,11,84.234099
-2.0,3,84.240638
-4.0,5,84.250906
-7.0,8,84.267819
-5.0,6,84.279861
-2.0,3,84.285919
-1.0,2,84.289978
-1.0,2,84.294431
-32.0,33,84.364253
-5.0,6,84.376294
0.0,1,84.378566
-3.0,4,84.387012
-13.0,14,84.416749
-3.0,4,84.425333
-3.0,4,84.433608
0.0,1,84.435818
-3.0,4,84.444442
-6.0,7,84.459186
-3.0,4,84.467616
-1.0,2,84.472013
-2.0,3,84.478607
-3.0,4,84.486552
-3.0,4,84.495248
-4.0,5,84.505333
-7.0,8,84.522287
-6.0,7,84.536635
-5.0,6,84.549628
-4.0,5,84.560537
-3.0,4,84.568771
-4.0,5,84.579744
-4.0,5,84.590274
0.0,1,84.592509
-7.0,8,84.609252
-3.0,4,84.617952
-1.0,2,84.622243
-9.0,10,84.643466
-7.0,8,84.659499
-1.0,2,84.66381
-4.0,5,84.67423
-3.0,4,84.682613
-3.0,4,84.690799
-4.0,5,84.701066
-6.0,7,84.715316
-3.0,4,84.724983
-2.0,3,84.731542
-2.0,3,84.737868
-4.0,5,84.748425
-9.0,10,84.769791
-4.0,5,84.780876
-6.0,7,84.796105
-5.0,6,84.809104
-1.0,2,84.813551
-6.0,7,84.827886
-5.0,6,84.840215
-6.0,7,84.854774
-11.0,12,84.880413
-7.0,8,84.897486
-2.0,3,84.904071
-2.0,3,84.910305
-4.0,5,84.921134
-8.0,9,84.939367
-4.0,5,84.950418
-5.0,6,84.963224
-2.0,3,84.969328
-3.0,4,84.977804
-2.0,3,84.98397
-5.0,6,84.996674
-2.0,3,85.003019
-1.0,2,85.007549
-4.0,5,85.017781
-7.0,8,85.034292
-3.0,4,85.043412
-2.0,3,85.049783
-3.0,4,85.058538
-8.0,9,85.077089
-3.0,4,85.085668
-11.0,12,85.110279
-3.0,4,85.118714
0.0,1,85.120791
-3.0,4,85.129121
0.0,1,85.131229
-1.0,2,85.135915
0.0,1,85.138016
-2.0,3,85.144109
-4.0,5,85.154731
-3.0,4,85.16315
-4.0,5,85.173806
-1.0,2,85.177895
-4.0,5,85.187811
-5.0,6,85.200464
0.0,1,85.202728
-6.0,7,85.217221
-10.0,11,85.240586
-2.0,3,85.247056
-5.0,6,85.259411
-5.0,6,85.271699
0.0,1,85.273656
-4.0,5,85.284068
-2.0,3,85.290361
-10.0,11,85.314014
-3.0,4,85.32225
-1.0,2,85.326368
-7.0,8,85.343496
-7.0,8,85.360723
-1.0,2,85.365197
-12.0,13,85.392277
-2.0,3,85.398933
-1.0,2,85.403264
-6.0,7,85.418687
-3.0,4,85.427096
0.0,1,85.429604
-6.0,7,85.444007
-11.0,12,85.469461
-3.0,4,85.477497
-2.0,3,85.483742
-3.0,4,85.492154
-2.0,3,85.49857
-4.0,5,85.508945
-3.0,4,85.517271
-2.0,3,85.523553
-2.0,3,85.530212
-4.0,5,85.540744
-3.0,4,85.549005
-6.0,7,85.563749
-5.0,6,85.575699
-14.0,15,85.606747
-5.0,6,85.619338
-2.0,3,85.625395
-4.0,5,85.635697
-6.0,7,85.650641
-5.0,6,85.662736
-7.0,8,85.679484
-1.0,2,85.683851
-3.0,4,85.691995
-6.0,7,85.706838
-4.0,5,85.717402
-7.0,8,85.733813
-2.0,3,85.739864
-6.0,7,85.755692
-2.0,3,85.761681
-8.0,9,85.780844
-1.0,2,85.785212
-1.0,2,85.789313
-5.0,6,85.802411
-3.0,4,85.810842
-5.0,6,85.824159
-5.0,6,85.836302
-1.0,2,85.840913
-1.0,2,85.845108
-3.0,4,85.85392
-2.0,3,85.860406
0.0,1,85.862864
-4.0,5,85.873502
-4.0,5,85.884107
-2.0,3,85.890419
-3.0,4,85.8988
-5.0,6,85.911494
-4.0,5,85.92183
-2.0,3,85.928301
-2.0,3,85.934907
-4.0,5,85.945619
-3.0,4,85.954049
-11.0,12,85.978867
-5.0,6,85.991795
-2.0,3,85.998097
-3.0,4,86.006074
-2.0,3,86.012553
-6.0,7,86.027822
-3.0,4,86.036153
-3.0,4,86.04456
-4.0,5,86.055401
-3.0,4,86.063934
-4.0,5,86.074212
-2.0,3,86.080662
0.0,1,86.082827
-7.0,8,86.098931
-5.0,6,86.98187
-4.0,5,86.992997
-7.0,8,87.010047
-1.0,2,87.014326
-4.0,5,87.025062
0.0,1,87.027055
-2.0,3,87.033349
-4.0,5,87.043881
-4.0,5,87.054291
-3.0,4,87.062597
-4.0,5,87.073548
-3.0,4,87.081527
-6.0,7,87.096793
-6.0,7,87.111038
-5.0,6,87.123359
-2.0,3,87.129791
-4.0,5,87.140594
-2.0,3,87.14668
-4.0,5,87.157544
-3.0,4,87.16586
-3.0,4,87.174171
-1.0,2,87.178289
-3.0,4,87.187174
-3.0,4,87.195491
-5.0,6,87.208016
-2.0,3,87.21419
-3.0,4,87.22249
-6.0,7,87.237319
-5.0,6,87.249666
-4.0,5,87.260586
-1.0,2,87.265151
-4.0,5,87.275673
-5.0,6,87.288722
-3.0,4,87.297119
-1.0,2,87.30136
-4.0,5,87.31176
-3.0,4,87.320051
-4.0,5,87.330546
-5.0,6,87.343236
-3.0,4,87.351554
-2.0,3,87.357472
-3.0,4,87.36592
-1.0,2,87.370404
-1.0,2,87.374785
-3.0,4,87.383291
-8.0,9,87.403165
-4.0,5,87.413533
-3.0,4,87.422231
-3.0,4,87.43061
-4.0,5,87.440938
-2.0,3,87.447537
